RecordTypeId,Field__c,Field_Label__c,New_Value__c,Object__c,Object_Label__c,Old_Value__c,Record_Id__c,Record_Name__c,Relation__c,User__c,Errors,Id
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0ogBAAR,Sparkasse Worms-Alzey-Ried,Child Object,0052o00000A4d6MAAR,,a029E00000NxlU4QAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0o7KAAR,Sparkassen DirektVersicherung AG,Child Object,0052o00000A4d6MAAR,,a029E00000NxlU5QAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0oeGAAR,Sparkasse zu Lübeck AG,Child Object,0052o00000A4d6MAAR,,a029E00000NxlU6QAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0oegAAB,Stadtsparkasse Bad Sachsa,Child Object,0052o00000A4d6MAAR,,a029E00000NxlU7QAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W1fxbAAB,Sparkassen- und Giroverband für Schleswig-Holstein (SGVSH),Child Object,0052o00000A4d6MAAR,,a029E00000NxlU8QAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W1fxXAAR,Sparkassen-Finanzgruppe GmbH & Co. KG,Child Object,0052o00000A4d6MAAR,,a029E00000NxlU9QAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W1fxcAAB,Sparkassenverband Baden-Württemberg (SVBW),Child Object,0052o00000A4d6MAAR,,a029E00000NxlUAQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W1fxYAAR,Sparkassenverband Berlin (SVBerlin),Child Object,0052o00000A4d6MAAR,,a029E00000NxlUBQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0p9gAAB,Sparkassen-Studentenbetreuung,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUCQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0oc9AAB,Stadtsparkasse Düsseldorf,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUDQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0ofEAAR,Stadtsparkasse Mönchengladbach,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUEQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W1fxdAAB,Sparkassenverband Bayern (SVB),Child Object,0052o00000A4d6MAAR,,a029E00000NxlUFQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0ok6AAB,Stadtsparkasse München,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUGQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0o6aAAB,Star Finanz-Software Entwicklung und Vertriebs GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUHQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W1fxZAAR,Sparkassenverband Niedersachsen (SVN),Child Object,0052o00000A4d6MAAR,,a029E00000NxlUIQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W1fxiAAB,Sparkassenverband Saar (SV Saar),Child Object,0052o00000A4d6MAAR,,a029E00000NxlUJQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0oJiAAJ,SRC Security Research & Consulting GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUKQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0ogIAAR,Stadtsparkasse Bocholt,Child Object,0052o00000A4d6MAAR,,a029E00000NxlULQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0oeuAAB,Stadt-Sparkasse Langenfeld,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUMQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0nzTAAR,Alipay,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUNQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Partner Strategy Team,Account,Account,Added,0012o00002W0nzTAAR,Alipay,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUOQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Partner Strategy Team,Account,Account,Added,0012o00002adGjsAAE,DB Vertrieb GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUPQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Partner Strategy Team,Account,Account,Added,0012o00002W0ol9AAB,Frankfurter Bankgesellschaft AG,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUQQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Ramin Niroumand,0012o00002W0oTUAAZ,Fürst Fugger Privatbank Aktiengesellschaft,Child Object,0052o00000A4d6MAAR,,a029E00000NxlURQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0oTUAAZ,Fürst Fugger Privatbank Aktiengesellschaft,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUSQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Ramin Niroumand,0012o00002W0o4OAAR,Berliner Sparkasse,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUTQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0o4OAAR,Berliner Sparkasse,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUUQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Partner Strategy Team,Account,Account,Added,0012o00002W0o4OAAR,Berliner Sparkasse,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUVQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Ramin Niroumand,0012o00002W0oNKAAZ,CodeCamp:N GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUWQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0oNKAAZ,CodeCamp:N GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUXQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0omiAAB,Ambidexter GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUYQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Ramin Niroumand,0012o00002W0omiAAB,Ambidexter GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUZQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002adGjsAAE,DB Vertrieb GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUaQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Ramin Niroumand,0012o00002adGjsAAE,DB Vertrieb GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUbQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Partner Strategy Team,Account,Account,Added,0012o00002W0omiAAB,Ambidexter GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUcQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Ramin Niroumand,0012o00002W0oppAAB,BS PAYONE GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUdQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0oppAAB,BS PAYONE GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUeQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0oGNAAZ,Bayern Card-Services GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUfQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Ramin Niroumand,0012o00002W0oGNAAZ,Bayern Card-Services GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUgQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Partner Strategy Team,Account,Account,Added,0012o00002W0oGNAAZ,Bayern Card-Services GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUhQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Ramin Niroumand,0012o00002W0ofCAAR,Braunschweigische Landessparkasse,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUiQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0ofCAAR,Braunschweigische Landessparkasse,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUjQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Partner Strategy Team,Account,Account,Added,0012o00002W0ofCAAR,Braunschweigische Landessparkasse,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUkQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Ramin Niroumand,0012o00002W0ol9AAB,Frankfurter Bankgesellschaft AG,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUlQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0ol9AAB,Frankfurter Bankgesellschaft AG,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUmQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Partner Strategy Team,Account,Account,Added,0012o00002W0oNLAAZ,MKB Életbiztosító Zrt.,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUnQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Partner Strategy Team,Account,Account,Added,0012o00002W0oPKAAZ,Nürnberger Beteiligungs-Aktiengesellschaft,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUoQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Partner Strategy Team,Account,Account,Added,0012o00002W0oppAAB,BS PAYONE GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUpQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0of8AAB,BuddyBank,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUqQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Ramin Niroumand,0012o00002W0of8AAB,BuddyBank,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUrQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Partner Strategy Team,Account,Account,Added,0012o00002W0oidAAB,Findomestic Banca,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUsQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Partner Strategy Team,Account,Account,Added,0012o00002W0of8AAB,BuddyBank,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUtQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Ramin Niroumand,0012o00002W0oPKAAZ,Nürnberger Beteiligungs-Aktiengesellschaft,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUuQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0oPKAAZ,Nürnberger Beteiligungs-Aktiengesellschaft,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUvQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Partner Strategy Team,Account,Account,Added,0012o00002W0oNKAAZ,CodeCamp:N GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUwQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Ramin Niroumand,0012o00002W1fxTAAR,uptodate Ventures GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUxQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W1fxTAAR,uptodate Ventures GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUyQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Ramin Niroumand,0012o00002W0oidAAB,Findomestic Banca,Child Object,0052o00000A4d6MAAR,,a029E00000NxlUzQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0oidAAB,Findomestic Banca,Child Object,0052o00000A4d6MAAR,,a029E00000NxlV0QAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Partner Strategy Team,Account,Account,Added,0012o00002W0oTUAAZ,Fürst Fugger Privatbank Aktiengesellschaft,Child Object,0052o00000A4d6MAAR,,a029E00000NxlV1QAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Birte Sewing,0012o00002W0oNLAAZ,MKB Életbiztosító Zrt.,Child Object,0052o00000A4d6MAAR,,a029E00000NxlV2QAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Ramin Niroumand,0012o00002W0oNLAAZ,MKB Életbiztosító Zrt.,Child Object,0052o00000A4d6MAAR,,a029E00000NxlV3QAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Partner Strategy Team,Account,Account,Added,0012o00002W1fxTAAR,uptodate Ventures GmbH,Child Object,0052o00000A4d6MAAR,,a029E00000NxlV4QAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Cedric Boy Beeg,Account,Account,Added,0012o00002W0o5vAAB,Catura,Child Object,0052o000009g7U5AAI,,a029E00000NxlV5QAJ
0129E000000XXm6QAG,Amount,Amount,2.0,Opportunity,Opportunity,1.0,0062o000012miwfAAA,Finleap GmbH - Test Opportunity for Sales for Venture,On Record,0052o000008zGqfAAE,,a029E00000NxlV6QAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-13 13:33:52,Opportunity,Opportunity,2020-05-12 15:28:23,0062o000012miwfAAA,Finleap GmbH - Test Opportunity for Sales for Venture,On Record,0052o000008zGqfAAE,,a029E00000NxlV7QAJ
0129E000000XXm6QAG,Finleap_Company__c,Finleap Company,elinvar;Crosslend,Opportunity,Opportunity,Crosslend,0062o000012miwfAAA,Finleap GmbH - Test Opportunity for Sales for Venture,On Record,0052o000008zGqfAAE,,a029E00000NxlV8QAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-13 13:44:41,Opportunity,Opportunity,2020-05-13 13:33:52,0062o000012miwfAAA,Finleap GmbH - Test Opportunity for Sales for Venture,On Record,0052o000008zGqfAAE,,a029E00000NxlV9QAJ
0129E000000XXm6QAG,FastBill_Customer_ID__c,FastBill Customer ID,1052034,Opportunity,Opportunity,,0062o000011P8qqAAC,SMOICE - Account Service,On Record,0052o000009g7UdAAI,,a029E00000NxlVAQAZ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Opportunity,Opportunity,0052o000009g7TrAAI,0062o000011P8qqAAC,SMOICE - Account Service,On Record,0052o000009g7UdAAI,,a029E00000NxlVBQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-13 14:06:06,Opportunity,Opportunity,2020-02-12 17:24:59,0062o000011P8qqAAC,SMOICE - Account Service,On Record,0052o000009g7UdAAI,,a029E00000NxlVCQAZ
0129E000000XXm6QAG,FastBill_Customer_ID__c,FastBill Customer ID,5327104,Opportunity,Opportunity,,0062o000011P8uuAAC,taxamobile (taxaphonica) - Account Service / aggregator,On Record,0052o000009g7UdAAI,,a029E00000NxlVDQAZ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Opportunity,Opportunity,0052o000009g7TrAAI,0062o000011P8uuAAC,taxamobile (taxaphonica) - Account Service / aggregator,On Record,0052o000009g7UdAAI,,a029E00000NxlVEQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-13 14:07:17,Opportunity,Opportunity,2020-02-14 15:21:23,0062o000011P8uuAAC,taxamobile (taxaphonica) - Account Service / aggregator,On Record,0052o000009g7UdAAI,,a029E00000NxlVFQAZ
0129E000000XXm6QAG,FastBill_Customer_ID__c,FastBill Customer ID,3630158,Opportunity,Opportunity,,0062o000011P8oiAAC,Transferwise - Account Service / verifier,On Record,0052o000009g7UdAAI,,a029E00000NxlVGQAZ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Opportunity,Opportunity,0052o000009g7TrAAI,0062o000011P8oiAAC,Transferwise - Account Service / verifier,On Record,0052o000009g7UdAAI,,a029E00000NxlVHQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-13 14:08:55,Opportunity,Opportunity,2020-02-12 17:24:41,0062o000011P8oiAAC,Transferwise - Account Service / verifier,On Record,0052o000009g7UdAAI,,a029E00000NxlVIQAZ
0129E000000XXm6QAG,FastBill_Customer_ID__c,FastBill Customer ID,2170355,Opportunity,Opportunity,,0062o000011P8qVAAS,Wolters Kluwer (Addison) - Account Service,On Record,0052o000009g7UdAAI,,a029E00000NxlVJQAZ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Opportunity,Opportunity,0052o000009g7TrAAI,0062o000011P8qVAAS,Wolters Kluwer (Addison) - Account Service,On Record,0052o000009g7UdAAI,,a029E00000NxlVKQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-13 14:12:43,Opportunity,Opportunity,2020-02-12 17:25:01,0062o000011P8qVAAS,Wolters Kluwer (Addison) - Account Service,On Record,0052o000009g7UdAAI,,a029E00000NxlVLQAZ
0129E000000XXm6QAG,FastBill_Customer_ID__c,FastBill Customer ID,1052820,Opportunity,Opportunity,,0062o000011P8nVAAS,Xpenditure - Account Service,On Record,0052o000009g7UdAAI,,a029E00000NxlVMQAZ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Opportunity,Opportunity,0052o000009g7TrAAI,0062o000011P8nVAAS,Xpenditure - Account Service,On Record,0052o000009g7UdAAI,,a029E00000NxlVNQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-13 14:14:45,Opportunity,Opportunity,2020-02-12 17:25:01,0062o000011P8nVAAS,Xpenditure - Account Service,On Record,0052o000009g7UdAAI,,a029E00000NxlVOQAZ
0129E000000XXm6QAG,Country__c,Country,Germany,Account,Account,,0012o00002W0ooKAAR,Axel Springer SE,On Record,0052o000009g7U5AAI,,a029E00000NxlVPQAZ
0129E000000XXm6QAG,Customer_Type__c,Customer Type,Banking App,Account,Account,,0012o00002W0ooKAAR,Axel Springer SE,On Record,0052o000009g7U5AAI,,a029E00000NxlVQQAZ
0129E000000XXm6QAG,Description,Account Description,"Description: Axel Springer SE is a European digital publishing house which is the largest in Europe, with numerous multimedia news brands, such as Bild, Die Welt, and Fakt and more than 15,000 employees.

LinkedIn Bio: Axel Springer SE is a European digital publishing house which is the largest in Europe, with numerous multimedia news brands, such as Bild, Die Welt, and Fakt and more than 15,000 employees.

About us: 

Additional Info: 

Fundraising Pipeline: Element fundraising 2018

Potential Further Collaboration: 

Founded Year: 1946

HQ Region: Europe

HQ Country: Germany

HQ City: Berlin

German HQ: 

Important Offices:",Account,Account,"Description: Axel Springer SE is a European digital publishing house which is the largest in Europe, with numerous multimedia news brands, such as Bild, Die Welt, and Fakt and more than 15,000 employees.

LinkedIn Bio: Axel Springer SE is a European digital publishing house which is the largest in Europe, with numerous multimedia news brands, such as Bild, Die Welt, and Fakt and more than 15,000 employees.

About us: 

Additional Info: 

Fundraising Pipeline: Element fundraising 2018

Potential Further Collaboration: 

Founded Year: 1946

HQ Region: Europe

HQ Country: Germany

HQ City: Berlin

German HQ: 

Important Offices:",0012o00002W0ooKAAR,Axel Springer SE,On Record,0052o000009g7U5AAI,,a029E00000NxlVRQAZ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7U5AAI,Account,Account,0052o000009g7TrAAI,0012o00002W0ooKAAR,Axel Springer SE,On Record,0052o000009g7U5AAI,,a029E00000NxlVSQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-13 14:24:57,Account,Account,2020-04-28 18:01:20,0012o00002W0ooKAAR,Axel Springer SE,On Record,0052o000009g7U5AAI,,a029E00000NxlVTQAZ
0129E000000XXm6QAG,License__c,License,PSD2 non-licensed,Account,Account,TBD - to be determined,0012o00002W0ooKAAR,Axel Springer SE,On Record,0052o000009g7U5AAI,,a029E00000NxlVUQAZ
0129E000000XXm6QAG,Name,Account Name,Axel Springer SE,Account,Account,Axel Springer,0012o00002W0ooKAAR,Axel Springer SE,On Record,0052o000009g7U5AAI,,a029E00000NxlVVQAZ
0129E000000XXm6QAG,Rating,Account Rating,A,Account,Account,No Rating,0012o00002W0ooKAAR,Axel Springer SE,On Record,0052o000009g7U5AAI,,a029E00000NxlVWQAZ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Cedric Boy Beeg,Account,Account,Added,0012o00002W0ooKAAR,Axel Springer SE,Child Object,0052o000009g7U5AAI,,a029E00000NxlVXQAZ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-13 14:27:22,Account,Account,2020-05-13 14:24:57,0012o00002W0ooKAAR,Axel Springer SE,On Record,0052o000009g7U5AAI,,a029E00000NxlVYQAZ
0129E000000XXm6QAG,No_of_All_Opportunities__c,No. of All Opportunities,3.0,Account,Account,2.0,0012o00002W0ooKAAR,Axel Springer SE,On Record,0052o000009g7U5AAI,,a029E00000NxlVZQAZ
0129E000000XXm6QAG,No_Opportunities_in_Pipeline__c,No. Opportunities in Pipeline,2.0,Account,Account,1.0,0012o00002W0ooKAAR,Axel Springer SE,On Record,0052o000009g7U5AAI,,a029E00000NxlVaQAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-13 14:30:54,Opportunity,Opportunity,2020-05-13 14:27:22,0062o000010RWndAAG,Axel Springer - RegShield Account Service (Banking/Credit card App),On Record,0052o000009g7U5AAI,,a029E00000NxlVbQAJ
0129E000000XXm6QAG,Amount,Amount,64950.0,Opportunity,Opportunity,,0062o000010RWndAAG,Axel Springer - RegShield Account Service (Banking/Credit card App),On Record,0052o000009g7TrAAI,,a029E00000NxlVcQAJ
0129E000000XXm6QAG,ExpectedRevenue,Expected Amount,0.0,Opportunity,Opportunity,,0062o000010RWndAAG,Axel Springer - RegShield Account Service (Banking/Credit card App),On Record,0052o000009g7TrAAI,,a029E00000NxlVdQAJ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7TrAAI,Opportunity,Opportunity,0052o000009g7U5AAI,0062o000010RWndAAG,Axel Springer - RegShield Account Service (Banking/Credit card App),On Record,0052o000009g7TrAAI,,a029E00000NxlVeQAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-13 14:32:38,Opportunity,Opportunity,2020-05-13 14:30:54,0062o000010RWndAAG,Axel Springer - RegShield Account Service (Banking/Credit card App),On Record,0052o000009g7TrAAI,,a029E00000NxlVfQAJ
0129E000000XXm6QAG,Priority__c,Priority,Prio 3,Opportunity,Opportunity,Prio 1,0062o000010RWndAAG,Axel Springer - RegShield Account Service (Banking/Credit card App),On Record,0052o000009g7TrAAI,,a029E00000NxlVgQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Deleted,Account,Account,Luiz Felipe Conrado,0012o00002W0nsVAAR,Finleap GmbH,Child Object,0052o000008zGqfAAE,,a029E00000NxlVhQAJ
0129E000000XXm6QAG,AccountTeamMembers,Account Team Member,Ramin Niroumand,Account,Account,Added,0012o00002W0nsVAAR,Finleap GmbH,Child Object,0052o000008zGqfAAE,,a029E00000NxlViQAJ
0129E000000XXm6QAG,FastBill_Customer_ID__c,FastBill Customer ID,2561642,Opportunity,Opportunity,,0062o000011P8n3AAC,apo Bank_Multibanking,On Record,0052o000009g7UdAAI,,a029E00000NxlVjQAJ
0129E000000XXm6QAG,Finleap_Company__c,Finleap Company,Finleap Connect,Opportunity,Opportunity,,0062o000011P8n3AAC,apo Bank_Multibanking,On Record,0052o000009g7UdAAI,,a029E00000NxlVkQAJ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Opportunity,Opportunity,0052o000009g7TrAAI,0062o000011P8n3AAC,apo Bank_Multibanking,On Record,0052o000009g7UdAAI,,a029E00000NxlVlQAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-14 12:03:49,Opportunity,Opportunity,2020-02-12 17:24:41,0062o000011P8n3AAC,apo Bank_Multibanking,On Record,0052o000009g7UdAAI,,a029E00000NxlVmQAJ
0129E000000XXm6QAG,FastBill_Customer_ID__c,FastBill Customer ID,4259074,Opportunity,Opportunity,5256092,0062o000011P8svAAC,"Verimi (COREengineering) (DE, AT) - Account Service / verifier",On Record,0052o000009g7UdAAI,,a029E00000NxlVnQAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-14 11:59:59,Opportunity,Opportunity,2020-04-22 11:36:35,0062o000011P8svAAC,"Verimi (COREengineering) (DE, AT) - Account Service / verifier",On Record,0052o000009g7UdAAI,,a029E00000NxlVoQAJ
0129E000000XXm6QAG,FastBill_Customer_ID__c,FastBill Customer ID,5256092,Opportunity,Opportunity,4259074,0062o000011P8svAAC,"Verimi (COREengineering) (DE, AT) - Account Service / verifier",On Record,0052o000009g7UdAAI,,a029E00000NxlVpQAJ
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-14 12:01:10,Opportunity,Opportunity,2020-05-14 11:59:59,0062o000011P8svAAC,"Verimi (COREengineering) (DE, AT) - Account Service / verifier",On Record,0052o000009g7UdAAI,,a029E00000NxlVqQAJ
0129E000000XXm6QAG,Product_Vertical__c,Product Vertical,None,Opportunity,Opportunity,,0062o000011P8n3AAC,apo Bank_Multibanking,On Record,0052o000009g7UdAAI,,a029E00000NxlVrQAJ
0129E000000XXm6QAG,FastBill_Customer_ID__c,FastBill Customer ID,4421374,Opportunity,Opportunity,,0062o000011P93FAAS,NIST - RegShield,On Record,0052o000009g7UdAAI,,a029E00000NxlVsQAJ
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Opportunity,Opportunity,0052o000009g7TrAAI,0062o000011P93FAAS,NIST - RegShield,On Record,0052o000009g7UdAAI,,a029E00000NxlVtQAJ
